NAME,ERROR,MASS,SPECIE,MODE,LENGTH,DB,OH,PREC_01,PREC_02,PREC_03,PREC_04,PREC_05,MASSFRAG1,FRAG1_01,FRAG1_02,FRAG1_03,FRAG1_04,FRAG1_05,MASSFRAG2,FRAG2_01,FRAG2_02,FRAG2_03,FRAG2_04,FRAG2_05,FA1INTENS_01,FA1INTENS_02,FA1INTENS_03,FA1INTENS_04,FA1INTENS_05,FA2INTENS_01,FA2INTENS_02,FA2INTENS_03,FA2INTENS_04,FA2INTENS_05,MASSNLS,NLS_01,NLS_02,NLS_03,NLS_04,NLS_05,FAOINTENS_01,FAOINTENS_02,FAOINTENS_03,FAOINTENS_04,FAOINTENS_05,QUAN_SCAN,SPECIE.GLOBAL,SPECIE.ALL,PMOL_SAMPLE_01,PMOL_SAMPLE_02,PMOL_SAMPLE_03,PMOL_SAMPLE_04,PMOL_BLNK_05,SUBT_PMOL_SAMPLE_01,SUBT_PMOL_SAMPLE_02,SUBT_PMOL_SAMPLE_03,SUBT_PMOL_SAMPLE_04,LOQ_SUBT_PMOL_SAMPLE_01,LOQ_SUBT_PMOL_SAMPLE_02,LOQ_SUBT_PMOL_SAMPLE_03,LOQ_SUBT_PMOL_SAMPLE_04,MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_01,MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_02,MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_03,MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_04,FILTERED_MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_01,FILTERED_MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_02,FILTERED_MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_03,FILTERED_MOL_PCT_SPECIES_SUBT_PMOL_SAMPLE_04,CLASS_PMOL_SUBT_PMOL_SAMPLE_01,CLASS_PMOL_SUBT_PMOL_SAMPLE_02,CLASS_PMOL_SUBT_PMOL_SAMPLE_03,CLASS_PMOL_SUBT_PMOL_SAMPLE_04,MOL_PCT_CLASS_SUBT_PMOL_SAMPLE_01,MOL_PCT_CLASS_SUBT_PMOL_SAMPLE_02,MOL_PCT_CLASS_SUBT_PMOL_SAMPLE_03,MOL_PCT_CLASS_SUBT_PMOL_SAMPLE_04
PEO- 40:7,2.5,774.5462,PEO- 18:2-22:5,NEG,40,7,0,6116051.5,4525696.2,435508.5,602218.7,0,196.0374,108807.3,87380.9,9981.3,9341.6,17745,0,0,0,0,0,0,312080.3,234487.2,6051.2,0,0,0,0,0,0,0,0,0,0,0,0,0,37753.5,29263,0,0,0,PREC,none,PEO- 18:2-22:5|PEO- 18:1-22:6|PEO- 18:3-22:4,32.7157282416991,37.1971932069388,3.30535220720661,4.90638161762501,0,32.7157282416991,37.1971932069388,3.30535220720661,4.90638161762501,1,1,1,1,0.461462570327558,0.247813164283584,0.0252296480213159,0.0191829254531539,0.461524883901391,0.247853136473068,0.0252345404271381,0.0191865452096231,382.263485249717,417.824308805757,20.5525445265893,27.5972308401237,5.39191086142069,2.78360691097631,0.156876917145991,0.107899397800172
PEO- 40:6,3,776.5623,PEO- 18:0-22:6,NEG,40,6,0,5397329.7,3866029.3,580996.7,565610.4,0,196.0381,49422.3,34351.4,1917.2,586.4,0,0,0,0,0,0,0,243618.4,184613.4,71664.4,55443.8,0,0,0,0,0,0,0,0,0,0,0,0,130200,101690.9,24805.7,25254.3,0,PREC,none,PEO- 18:0-22:6|PEO- 20:2-20:4|PEO- 16:1-24:5|PEO- 18:2-22:4|PEO- 18:1-22:5,28.8711714896533,31.775318638442,4.40955509415949,4.60812736186626,0,28.8711714896533,31.775318638442,4.40955509415949,4.60812736186626,1,1,1,1,0.407234248479966,0.211691839599407,0.0336579934548833,0.0180168137235336,0.40728923933522,0.211725985429994,0.0336645202428513,0.0180202134384618,382.263485249717,417.824308805757,20.5525445265893,27.5972308401237,5.39191086142069,2.78360691097631,0.156876917145991,0.107899397800172
PEO- 40:5,5.4,778.5798,PEO- 16:1-24:4,NEG,40,5,0,3329084.4,2232781.8,0,61296.8,0,196.0375,69836.5,60134.1,2996,2814.9,0,0,0,0,0,0,0,119722.5,87489.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6437.9,7284.5,0,0,0,PREC,none,PEO- 16:1-24:4|PEO- 18:0-22:5|PEO- 20:1-20:4|PEO- 18:2-22:3|PEO- 18:1-22:4,17.8077997747534,18.3514783876868,0,0.499395805442835,0,17.8077997747534,18.3514783876868,0,0.499395805442835,1,1,0,1,0.251182947701042,0.122260244294081,0,0.00195253309954819,0.25121686617713,0.12227996483502,0,0.00195290153627781,382.263485249717,417.824308805757,20.5525445265893,27.5972308401237,5.39191086142069,2.78360691097631,0.156876917145991,0.107899397800172
PEO- 40:4,2.7,780.5934,PEO- 18:0-22:4,NEG,40,4,0,1010236.9,714433.1,259004.6,305171.4,0,196.0375,13442.7,6649.6,0,0,0,0,0,0,0,0,0,169937.1,131210.4,45864.2,41049.6,0,0,0,0,0,0,0,0,0,0,0,0,42526.4,36805.1,4049,4409,0,PREC,none,PEO- 18:0-22:4|PEO- 20:0-20:4|PEO- 20:1-20:3|PEO- 16:1-24:3|PEO- 18:2-22:2,5.40391719725325,5.87200397015871,1.96575136027578,2.48628504426198,0,5.40391719725325,5.87200397015871,1.96575136027578,2.48628504426198,1,1,1,1,0.0762234452266703,0.0391201528683984,0.0150045174638422,0.00972085426213865,0.0762337380555741,0.0391264629373878,0.0150074270640291,0.00972268855614077,382.263485249717,417.824308805757,20.5525445265893,27.5972308401237,5.39191086142069,2.78360691097631,0.156876917145991,0.107899397800172
PEO- 42:8,4.2,800.5633,PEO- 20:4-22:4,NEG,42,8,0,32922.2,125943.3,11850,910.9,0,196.0377,22755.2,14276.7,0,0,0,0,0,0,0,0,0,4578,2818.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4564.3,0,0,0,0,PREC,none,PEO- 20:4-22:4|PEO- 20:2-22:6,0.176106062599189,1.035141789504,0.0899372197222289,0.0074212624342197,0,0.176106062599189,1.035141789504,0.0899372197222289,0,1,1,1,0,0.00248401489634905,0.00689626663259382,0,0,0.0024843503251695,0.00689737899834472,0,0,382.263485249717,417.824308805757,20.5525445265893,27.5972308401237,5.39191086142069,2.78360691097631,0.156876917145991,0.107899397800172
PEO- 42:7,3.3,802.5782,PEO- 20:1-22:6,NEG,42,7,0,402128.1,328420.3,42193.2,94401,0,196.0376,27004,19031,4517.9,0,0,0,0,0,0,0,0,80258.6,67402.6,27057.3,40203.9,0,0,0,0,0,0,0,0,0,0,0,0,15774,16934.2,5455.3,8506.8,0,PREC,none,PEO- 20:1-22:6|PEO- 18:1-24:6|PEO- 18:2-24:5,2.15104690304697,2.69932244947878,0.32023114761046,0.769101542488499,0,2.15104690304697,2.69932244947878,0.32023114761046,0.769101542488499,1,1,1,1,0.0303409915084818,0.0179832826069863,0.00244431414058046,0.00300702609484424,0.0303450886026691,0.0179861833051069,0.00244478812962393,0.00300759351101789,382.263485249717,417.824308805757,20.5525445265893,27.5972308401237,5.39191086142069,2.78360691097631,0.156876917145991,0.107899397800172
PEO- 42:6,3.4,804.594,PEO- 18:2-24:4,NEG,42,6,0,630220.6,550928.6,231081.8,234445.7,0,196.0378,11057.3,11810,0,0,0,0,0,0,0,0,0,29953.2,22638.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3332.4,5780.2,0,0,0,PREC,none,PEO- 18:2-24:4|PEO- 20:1-22:5|PEO- 20:0-22:6|PEO- 18:1-24:5,3.37114981486349,4.52814256012772,1.75382739412727,1.91007033293923,0,3.37114981486349,4.52814256012772,1.75382739412727,1.91007033293923,1,1,1,1,0.0475508124726183,0.0301671507823094,0.0133869085864733,0.00746797531513464,0.0475572334940713,0.0301720167347327,0.0133895045081229,0.00746938449810963,382.263485249717,417.824308805757,20.5525445265893,27.5972308401237,5.39191086142069,2.78360691097631,0.156876917145991,0.107899397800172
PE 32:1,1.5,688.4933,PE 16:1-16:0,NEG,32,1,0,139699.7,71991.1,0,0,0,196.0373,4442.2,10893.8,3740.1,0,4345.2,0,0,0,0,0,0,119601.5,90921.9,3097.4,2284.3,0,182266.8,138270.2,35488.2,33491.1,663.9,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 16:1-16:0|PE 14:0-18:1,0.747275823404511,0.591702743078523,0,0,0,0.747275823404511,0.591702743078523,0,0,1,1,0,0,0.0105404904840956,0.00394201057756725,0,0,0.0105419138186719,0.00394264642269763,0,0,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 32:0,1.6,690.509,PE 16:0-16:0,NEG,32,0,0,2187497.3,1453861.1,0,0,0,196.0373,34209.7,22373.7,1773.6,0,0,0,0,0,0,0,0,2033656.5,1447354.9,56850.2,28316.2,7935,2033656.5,1447354.9,56850.2,28316.2,7935,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 16:0-16:0|PE 14:0-18:0,11.7012695521368,11.9494437635369,0,0,0,11.7012695521368,11.9494437635369,0,0,1,1,0,0,0.165048990617982,0.0796089493633735,0,0,0.16507127799972,0.0796217902631609,0,0,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 34:3,1.5,712.4933,PE 16:2-18:1,NEG,34,3,0,243836,154403.6,0,0,0,196.0372,13569.9,7707.8,0,0,0,0,0,0,0,0,0,0,3530.9,0,0,0,78951.8,57804.4,30348.6,27087.6,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 16:2-18:1|PE 16:1-18:2|PE 16:0-18:3,1.30431738704995,1.26906011522534,0,0,0,1.30431738704995,1.26906011522534,0,0,1,1,0,0,0.0183976847314629,0.00845466487405335,0,0,0.0184001690618497,0.00845602860897578,0,0,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 34:2,2,714.5093,PE 16:1-18:1,NEG,34,2,0,4758198.4,3188926,128621.9,345363.8,0,196.0376,77911.2,52476,4879.9,3762.8,0,0,0,0,0,0,0,142763.3,90617.9,2300.6,2651.2,0,416513,254556.8,-1.6,14369.7,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 16:1-18:1|PE 18:2-16:0,25.4523569290559,26.2101323868426,0.976193762142663,2.81373959279764,0,25.4523569290559,26.2101323868426,0.976193762142663,2.81373959279764,1,1,1,1,0.359011114244619,0.174615751434264,0.00745125586488641,0.0110011330262875,0.359059593291486,0.174643916902888,0.00745270077476171,0.0110032089047836,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 34:1,1.2,716.5244,PE 16:1-18:0,NEG,34,1,0,11438963.3,6712408.4,0,0,0,196.0376,181845.1,117113.6,0,0,2762,0,0,0,0,0,0,40247,27969.4,2829.9,1940.1,0,58090.9,46482.6,15957.9,14940.4,-1.6,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 16:1-18:0|PE 16:0-18:1,61.1888265966318,55.1700205017471,0,0,0,61.1888265966318,55.1700205017471,0,0,1,1,0,0,0.86308190934962,0.367550779384552,0,0,0.863198455569704,0.367610065215638,0,0,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 34:0,3.6,718.5418,PE 16:0-18:0,NEG,34,0,0,851720.9,55017.2,0,0,0,196.0375,-1.6,-1.6,0,0,0,0,0,0,0,0,0,651692.7,223955.5,35676.7,27044.8,758.4,245143.4,179260.4,17469.7,13157.1,2406.4,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 16:0-18:0,4.555990004691,0.452192398178382,0,0,0,4.555990004691,0.452192398178382,0,0,1,1,0,0,0.0642632449572573,0.00301257217000619,0,0,0.064271922741149,0.00301305809699866,0,0,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 36:5,2,736.4937,PE 16:1-20:4,NEG,36,5,0,2100380.3,1464993.7,2128.7,0,0,196.0374,47272.3,42625.8,5852.2,3493,7086,0,0,0,0,0,0,444302.6,349289.5,16130.8,10161.1,0,841100.1,695463.2,25241.8,27639.1,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 16:1-20:4|PE 20:5-16:0|PE 18:2-18:3,11.2352669200085,12.040943823372,0.0161560641031822,0,0,11.2352669200085,12.040943823372,0.0161560641031822,0,1,1,1,0,0.158475920600631,0.0802185362005773,0,0,0.158497320388206,0.0802314754265398,0,0,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 36:4,2.2,738.5096,PE 20:3-16:1,NEG,36,4,0,20972220.5,14352989.6,763090.4,1020707.7,0,196.0376,313725.4,284267.8,11125.5,13510.3,461.5,0,0,0,0,0,0,47815.5,37393,0,0,0,-1.6,-1.6,2952.4,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 20:3-16:1|PE 18:2-18:2|PE 16:0-20:4|PE 18:1-18:3,112.183729404991,117.968794999625,5.79158050402731,8.31588507007223,0,112.183729404991,117.968794999625,5.79158050402731,8.31588507007223,1,1,1,1,1.5823762728954,0.785925438323803,0.0442069493487386,0.0325133705056986,1.58258994899191,0.786052207862588,0.0442155217369144,0.0325195056743678,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 36:3,2.9,740.5257,PE 16:1-20:2,NEG,36,3,0,5904617.2,3517341.2,0,44197.9,0,196.0374,73767.1,42525.2,501.4,606,0,0,0,0,0,0,0,5073.7,4837.9,4895,0,0,8559.2,7759.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 16:1-20:2|PE 18:2-18:1|PE 20:3-16:0|PE 18:0-18:3,31.5847326803024,28.9094129188623,0,0.360088061193763,0,31.5847326803024,28.9094129188623,0,0.360088061193763,1,1,0,1,0.445509628215575,0.192598754780981,0,0.00140786897000367,0.445569787584712,0.192629820902681,0,0.00140813463036003,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 36:2,2.4,742.541,PE 16:1-20:1,NEG,36,2,0,8391117.3,4762119.6,407093.4,896753.1,0,196.0372,136167.4,97769.2,4056.7,5676.4,0,0,0,0,0,0,0,5782.7,4148.7,-1.7,1841.6,0,6433.8,4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 16:1-20:1|PE 18:2-18:0|PE 16:0-20:2|PE 18:1-18:1,44.8854155709807,39.1403830499603,3.08969186187926,7.30600515292575,0,44.8854155709807,39.1403830499603,3.08969186187926,7.30600515292575,1,1,1,1,0.633118697116602,0.260758980413417,0.0235835194807926,0.0285649513493763,0.633204190266458,0.260801040759181,0.0235880926776885,0.0285703414640224,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 36:1,1.5,744.556,PE 16:1-20:0,NEG,36,1,0,3275412,1728523.4,6202.9,63719,0,196.0377,29444.6,20763.3,2077.4,0,0,0,0,0,0,0,0,1640.4,1421.8,-1.6,0,0,3672.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 16:1-20:0|PE 16:0-20:1|PE 18:1-18:0,17.5206976055712,14.2069233176798,0.0470777704822797,0.519129894660276,0,17.5206976055712,14.2069233176798,0.0470777704822797,0.519129894660276,1,1,1,1,0.247133308213923,0.0946486097083182,0,0.00202968925898434,0.247166679847157,0.0946638765008334,0,0.00203007225483362,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 36:0,1.7,746.5718,PE 18:0-18:0,NEG,36,0,0,17281.5,2751,0,0,0,196.0373,143553.2,121580.6,4141.7,4475.1,0,0,0,0,0,0,0,0,0,-1.6,-1.6,-1.6,0,0,-1.6,-1.6,-1.6,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 18:0-18:0,0.0924414808490287,0.0226107705842669,0,0,0,0.0924414808490287,0.0226107705842669,0,0,1,1,0,0,0.00130390749801824,0,0,0,0.00130408357109843,0,0,0,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 38:6,2.1,762.5095,PE 16:1-22:5,NEG,38,6,0,20268555,14900357.9,1281702.7,1404660.3,0,196.0374,325985.6,269908,20404.3,14811.3,0,0,0,0,0,0,0,19330.2,10080.5,3415.7,0,0,79185,55932.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 16:1-22:5|PE 20:5-18:1|PE 18:2-20:4|PE 22:6-16:0,108.419711186528,122.467675063747,9.72766053573621,11.4440144002962,0,108.419711186528,122.467675063747,9.72766053573621,11.4440144002962,1,1,1,1,1.52928396484652,0.815897638059951,0.0742509227465599,0.0447437016185395,1.52949047162601,0.816029242105613,0.0742653211102011,0.0447521446114389,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 38:5,2.7,764.5256,PE 20:3-18:2,NEG,38,5,0,53172349.5,34890178.3,634544,857315,0,196.0373,874108.3,641888.4,7535,8912.7,0,0,0,0,0,0,0,230238.8,191392.1,0,0,0,-1.6,-1.6,3629.5,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 20:3-18:2|PE 20:5-18:0|PE 16:0-22:5|PE 18:1-20:4|PE 16:1-22:4,284.42731985083,286.766200358222,4.81595975961367,6.98469601909437,0,284.42731985083,286.766200358222,4.81595975961367,6.98469601909437,1,1,1,1,4.01191014670581,1.91047854403957,0.0367600673099098,0.0273086998707788,4.01245189478076,1.91078670365889,0.0367671956363605,0.0273138529348026,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 38:4,2.9,766.5415,PE 20:3-18:1,NEG,38,4,0,13419367.2,9297992.6,1833539,2270182.6,0,196.0375,77670.9,69629.9,25767.9,23220.4,0,0,0,0,0,0,0,1072879.8,745742.4,14979.9,20521.6,0,-1.7,-1.7,14987.2,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 20:3-18:1|PE 20:2-18:2|PE 16:0-22:4|PE 18:0-20:4,71.7823207490602,76.4212204917526,13.9158987267743,18.4955767353159,0,71.7823207490602,76.4212204917526,13.9158987267743,18.4955767353159,1,1,1,1,1.01250548336314,0.509129394874394,0.106219611335612,0.0723138347926543,1.01264220698765,0.50921151729393,0.10624020890576,0.0723274801812028,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 38:3,1.4,768.556,PE 18:2-20:1,NEG,38,3,0,3573.5,0,0,29925,0,196.0374,36508.1,27268.2,-1.6,0,0,0,0,0,0,0,0,160432,100650.2,21187.8,33057.7,0,62133.5,46315.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 18:2-20:1|PE 20:3-18:0|PE 18:1-20:2,0.0191152175340106,0,0,0.243804235749286,0,0.0191152175340106,0,0,0.243804235749286,1,0,0,1,0,0,0,0,0,0,0,0,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 38:2,1.5,770.5717,PE 20:2-18:0,NEG,38,2,0,755207.4,296369.1,13433.6,92820.2,0,196.0374,15560.8,14323.9,0,0,0,0,0,0,0,0,0,23970.9,19825.7,4624.1,4928.8,0,7570.6,19859.5,-1.6,20706.4,8112.3,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 20:2-18:0|PE 16:0-22:2|PE 22:1-16:1|PE 20:1-18:1|PE 18:2-20:0,4.03972400567918,2.43589012299733,0.101956171718189,0.756222486987331,0,4.03972400567918,2.43589012299733,0.101956171718189,0.756222486987331,1,1,1,1,0.0569811990520996,0.0162282577577518,0,0.00295667168280698,0.0569888935053067,0.0162308753708877,0,0.00295722959726468,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 40:8,4.2,786.5112,PE 20:3-20:5,NEG,40,8,0,15509378.7,12412899.4,0,1321.1,0,196.0373,258684.9,242570.2,0,3515.4,4063.5,0,0,0,0,0,0,4499.3,2593.2,5476.1,4840.9,0,3918.6,9306.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 20:3-20:5|PE 22:6-18:2|PE 20:4-20:4,82.9621233154751,102.022980959282,0,0.0107632339464789,0,82.9621233154751,102.022980959282,0,0,1,1,0,0,1.17019906701006,0.679692083230818,0,0,1.17035708477932,0.679801717361113,0,0,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 40:7,3.7,788.5265,PE 20:3-20:4,NEG,40,7,0,17010832.4,11497748.4,325447.4,459585,1012.3,196.0372,242585,169715.3,8774,3876.3,0,0,0,0,0,0,0,525621.6,456064.2,0,0,0,-1.7,-1.7,7911.4,4796.2,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 20:3-20:4|PE 22:4-18:3|PE 18:2-22:5|PE 22:6-18:1,90.9936369835163,94.5012545648935,2.4700282128125,3.74431978903377,0.00352555363625386,90.99011142988,94.4977290112572,2.46650265917625,3.74079423539752,1,1,1,1,1.28343561190563,0.629557749521916,0.0188267361641459,0.0146257226905139,1.28360892056576,0.629659296999136,0.018830386949664,0.0146284825174472,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 40:6,2.9,790.5415,PE 16:1-24:5,NEG,40,6,0,10642845.8,7044970.9,582542.5,338847.2,0,196.0376,128324.2,103976.3,2992.4,4876.8,0,0,0,0,0,0,0,145326.7,41306.9,53743.1,89222.9,0,5788.4,5340.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 16:1-24:5|PE 20:5-20:1|PE 20:3-20:3|PE 22:4-18:2|PE 20:4-20:2|PE 18:0-22:6|PE 22:5-18:1,56.9302679859888,57.9033881471234,4.42128715780899,2.76064770699367,0,56.9302679859888,57.9033881471234,4.42128715780899,2.76064770699367,1,1,1,1,0.803013999876858,0.385760876086814,0.0337475439226959,0.0107935548623945,0.803122434829957,0.385823099201067,0.033754088075838,0.0107955915715573,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 40:5,0,792.5549,PE 20:3-20:2,NEG,40,5,0,10462450.1,6786803.5,0,0,23747.2,196.0373,171376.2,121030,2816.3,1934.9,0,0,0,0,0,0,0,16287.5,9406.3,0,0,0,-1.7,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 20:3-20:2|PE 16:0-24:5|PE 20:1-20:4|PE 22:4-18:1|PE 18:0-22:5,55.9653028124334,55.7814819843692,0,0,0.0827047587778798,55.8825980536555,55.6987772255913,0,0,1,1,0,0,0.788236384160721,0.371073434337121,0,0,0.788342823619261,0.3711332883714,0,0,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 40:4,0.8,794.5712,PE 20:3-20:1,NEG,40,4,0,0,0,35741.4,31281,0,196.0373,-1.7,-1.7,0,0,0,0,0,0,0,0,0,37077.3,33812.5,0,4403.8,0,-1.7,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 20:3-20:1|PE 20:2-20:2|PE 16:0-24:4|PE 20:4-20:0|PE 18:0-22:4,0,0,0.271264316032074,0.254851806131108,0,0,0,0.271264316032074,0.254851806131108,0,0,1,1,0,0,0.00207055187622987,0,0,0,0.00207095338718421,0,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 40:3,-5.4,796.5819,PE 20:2-20:1,NEG,40,3,0,17767.8,19086.9,0,0,0,196.0375,19938.8,13226.9,0,0,0,0,0,0,0,0,0,5906.3,5158.5,0,0,0,3827.1,4559.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 20:2-20:1|PE 18:1-22:2|PE 22:1-18:2,0.095042776577807,0.156877323542292,0,0,0,0.095042776577807,0.156877323542292,0,0,1,1,0,0,0.00134059934862648,0.00104513976995724,0,0,0.00134078037638878,0.0010453083506904,0,0,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 40:2,2.1,798.6035,PE 22:1-18:1,NEG,40,2,0,7108.1,2509.1,0,0,0,196.0375,30592.9,25270.1,0,0,0,0,0,0,0,0,0,36138.2,25129.5,0,0,0,99262.4,64194.2,13250.8,5823.9,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 22:1-18:1|PE 20:1-20:1|PE 18:0-22:2,0.0380223528063525,0.0206225679654613,0,0,0,0.0380223528063525,0.0206225679654613,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 42:8,2.6,814.5413,PE 20:3-22:5,NEG,42,8,0,1144292.1,898318.3,0,0,0,196.037,92383.6,86586.8,0,3999.3,0,0,0,0,0,0,0,20857.1,12642.4,0,0,0,35578,22867.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 20:3-22:5|PE 22:4-20:4|PE 22:6-20:2,6.12099969608222,7.3833765877676,0,0,0,6.12099969608222,7.3833765877676,0,0,1,1,0,0,0.0863380522010842,0.0491891392216847,0,0,0.0863497108554071,0.0491970734151696,0,0,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 42:7,1.6,816.5562,PE 20:3-22:4,NEG,42,7,0,380924.7,310332.3,0,0,0,196.0374,144.2,-1.8,0,0,0,0,0,0,0,0,0,63682.5,51532,5399,6403.9,0,84748.2,72013.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 20:3-22:4|PE 20:2-22:5|PE 20:1-22:6|PE 18:1-24:6|PE 18:2-24:5|PE 22:3-20:4,2.03762655787819,2.55065519454304,0,0,0,2.03762655787819,2.55065519454304,0,0,1,1,0,0,0.0287411724971992,0.0169928395198958,0,0,0.0287450535599107,0.016995580459842,0,0,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
PE 42:6,2,818.5722,PE 20:2-22:4,NEG,42,6,0,263.5,181483.6,0,0,0,196.0374,24513.9,19702.7,0,0,0,0,0,0,0,0,0,12490.4,13847.6,0,0,0,36307.1,22931.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,PE 20:2-22:4|PE 24:4-18:2|PE 20:0-22:6|PE 18:1-24:5|PE 20:1-22:5|PE 22:1-20:5,0.00140950323778139,1.49163360392834,0,0,0,0,1.49163360392834,0,0,0,1,0,0,0,0.00993748214508437,0,0,0,0.00993908505799034,0,0,1086.19730313365,1118.27287951856,45.6412292894944,63.995455397615,15.3210527879383,7.4500981637054,0.348378048101346,0.250208839406855
