NAME,ERROR,MASS,SPECIE,MODE,LENGTH,DB,OH,PREC_01,PREC_02,PREC_03,PREC_04,PREC_05,MASSFRAG1,FRAG1_01,FRAG1_02,FRAG1_03,FRAG1_04,FRAG1_05,MASSFRAG2,FRAG2_01,FRAG2_02,FRAG2_03,FRAG2_04,FRAG2_05,FA1INTENS_01,FA1INTENS_02,FA1INTENS_03,FA1INTENS_04,FA1INTENS_05,FA2INTENS_01,FA2INTENS_02,FA2INTENS_03,FA2INTENS_04,FA2INTENS_05,MASSNLS,NLS_01,NLS_02,NLS_03,NLS_04,NLS_05,FAOINTENS_01,FAOINTENS_02,FAOINTENS_03,FAOINTENS_04,FAOINTENS_05,QUAN_SCAN,SPECIE.GLOBAL,SPECIE.ALL
Cer 36:1;2,0.02ppm,566.5507,Cer 18:1/18:0,POS,36,1,2,172523.1,209492.3,9472.5,3164.8,13317.8,264.2686,144146.5,119295,42470.8,21268.9,1763.8,282.278,69292.6,43579,22170.3,17731.9,57682.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/18:0
Cer 36:0;2,0.15ppm,568.5664,Cer 18:0/18:0,POS,36,0,2,111534.5,152288.6,0,0,0,266.2842,309.2,3765.8,0,0,0,284.2948,42016,39479.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:0/18:0
Cer 38:1;2,-0.05ppm,594.5819,Cer 18:1/20:0,POS,38,1,2,51506.6,91577.7,0,0,0,264.2685,89557.8,102887.2,20846.3,19664.2,12547.2,282.2795,15280.3,15278.7,4329.6,0,2646.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/20:0
Cer 38:0;2,0.73ppm,596.5981,Cer 18:0/20:0,POS,38,0,2,1344,664.7,0,0,1801.4,266.2831,-1.5,-1.5,0,0,0,284.2944,8272.4,9734.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:0/20:0
Cer 40:2;2,-0.87ppm,620.5971,Cer 18:2/22:0,POS,40,2,2,15546.9,35445.9,0,0,3229.1,262.253,38971.8,34550.2,3424.6,3553.9,0,280.2636,5008.1,4584.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:2/22:0|Cer 18:1/22:1
Cer 40:1;2,0.18ppm,622.6134,Cer 18:1/22:0,POS,40,1,2,689890.6,832711.6,19788.7,21784.2,0,264.2687,453388.4,501810.1,81984,91108.4,7742.3,282.2788,66676.6,69661,8525.4,14138.4,3307.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/22:0
Cer 40:0;2,0.49ppm,624.6292,Cer 18:0/22:0,POS,40,0,2,25192.5,108188.1,0,0,7344.9,266.2817,-1.6,-1.6,0,0,0,284.2946,33833,32015.9,0,4888.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:0/22:0
Cer 42:2;2,0.35ppm,648.6291,Cer 18:1/24:1,POS,42,2,2,1496103.5,1547675.6,357201.7,350770,62567.8,264.2685,815105.4,850314.6,297342.8,287277.7,-1.6,282.2791,100388.5,123982,38615.2,41630.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/24:1|Cer 18:2/24:0
Cer 42:1;2,0.27ppm,650.6447,Cer 18:0/24:1,POS,42,1,2,1325497.1,1610893.7,113043.2,112754.1,0,266.2824,-1.6,-1.6,0,0,0,284.2948,49016.9,46997.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:0/24:1|Cer 18:1/24:0
Cer 42:0;2,0.35ppm,652.6605,Cer 18:0/24:0,POS,42,0,2,170194.9,294284.1,0,0,9900.2,266.2817,222.2,1664,0,-1.6,0,284.2945,63210.3,70993.1,2991.1,3379.1,3496.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:0/24:0
Cer 44:2;2,2.51ppm,676.6619,Cer 18:1/26:1,POS,44,2,2,6719.6,12307.7,0,4069.6,25333,264.269,31915.9,27648.2,6127.5,5826.4,5180.5,282.2791,14103.3,15729.2,4633.9,4732.2,7778.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/26:1|Cer 18:2/26:0
Cer 44:1;2,-0.43ppm,678.6756,Cer 18:1/26:0,POS,44,1,2,36014.5,48006.3,0,0,0,264.2691,134039.3,129045,19276.6,22878.9,12458.3,282.2798,15891.7,21813.7,3045.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,Cer 18:1/26:0|Cer 20:1/24:0
DAG 28:0,0.16ppm,530.478,DAG 14:0-14:0,POS,28,0,0,19198.5,13724.1,0,7696.5,196949.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3243.5,0,2368.9,4672.8,0,3243.5,0,2368.9,4672.8,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 14:0-14:0
DAG 30:1,-0.26ppm,556.4934,DAG 14:0-16:1,POS,30,1,0,2257.4,6235.9,0,0,14532.8,0,0,0,0,0,0,0,0,0,0,0,0,4280.9,0,0,0,3011.4,0,0,3040.6,2577.8,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 14:0-16:1
DAG 30:0,0.44ppm,558.5094,DAG 16:0-14:0,POS,30,0,0,154209.9,96970.9,17900.2,23934.8,228626.6,0,0,0,0,0,0,0,0,0,0,0,0,12689.9,18102.3,6551.2,12614.7,19432.1,12784.7,16992.9,8897.2,12028.9,21313.5,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 16:0-14:0
DAG 32:2,-1.24ppm,582.5085,DAG 16:1-16:1,POS,32,2,0,0,1937.4,0,0,5296.3,0,0,0,0,0,0,0,0,0,0,0,0,3022.9,2806.8,4646.9,8235.6,3760.2,3022.9,2806.8,4646.9,8235.6,3760.2,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 16:1-16:1|DAG 14:0-18:2
DAG 32:1,0.22ppm,584.525,DAG 16:0-16:1,POS,32,1,0,12126.5,59831.5,3510.4,4067.4,46856.6,0,0,0,0,0,0,0,0,0,0,0,0,10501.9,11193.2,6406.5,9702,5089.2,15515.8,15697.2,13198.6,17868.6,12930.4,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 16:0-16:1|DAG 14:0-18:1
DAG 32:0,0.06ppm,586.5405,DAG 14:0-18:0,POS,32,0,0,536420.3,746702.4,509030.3,462175.5,845223.2,0,0,0,0,0,0,0,0,0,0,0,0,3050.1,12476.7,3229.8,0,4403.6,4173.6,9846.3,3302.7,0,6037,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 14:0-18:0|DAG 16:0-16:0
DAG 34:3,-0.42ppm,608.5246,DAG 18:2-16:1,POS,34,3,0,5135.8,4294.5,18525,21351.7,0,0,0,0,0,0,0,0,0,0,0,0,0,14743.9,12018.8,31824.7,19780,0,15325,11984,35145.3,24181.8,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:2-16:1|DAG 16:0-18:3
DAG 34:2,0.27ppm,610.5407,DAG 18:1-16:1,POS,34,2,0,297763.2,429349.6,557578.7,603805.6,298950.4,0,0,0,0,0,0,0,0,0,0,0,0,14936.5,16755,32224.7,31818.6,3302.5,23750.6,16510.7,35754.5,34224.8,7628.1,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:1-16:1|DAG 18:2-16:0
DAG 34:1,0.26ppm,612.5563,DAG 18:0-16:1,POS,34,1,0,595957,912012,434357.9,533728.2,395598.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3037.8,4288.8,3301.8,0,1460.9,0,-1.6,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:0-16:1|DAG 16:0-18:1
DAG 34:0,0.22ppm,614.5719,DAG 16:0-18:0,POS,34,0,0,476999.1,726550.3,235882.2,262658.1,734526.2,0,0,0,0,0,0,0,0,0,0,0,0,79557.8,148630.7,63827.6,56763.1,107602.5,82278.9,152317.5,70663.7,67815.1,118622.4,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 16:0-18:0
DAG 36:5,2.18ppm,632.5262,DAG 18:2-18:3,POS,36,5,0,0,2284.4,4289.3,13029.8,34724.9,0,0,0,0,0,0,0,0,0,0,0,0,3252.8,2937.9,6592.5,8886.5,0,5395.9,6389.8,20376.4,17655.8,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:2-18:3
DAG 36:4,-0.19ppm,634.5404,DAG 18:1-18:3,POS,36,4,0,244627.9,344352.9,766813.1,733861.2,70602.8,0,0,0,0,0,0,0,0,0,0,0,0,8148.8,12292.5,18899.6,16310.6,379955.4,17518.3,15733.5,31401,28998.8,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:1-18:3|DAG 16:0-20:4|DAG 18:2-18:2
DAG 36:3,0.21ppm,636.5563,DAG 16:0-20:3,POS,36,3,0,544186.6,448603,1411424,1142067.5,10058.4,0,0,0,0,0,0,0,0,0,0,0,0,5056.9,4980.2,0,4020.3,0,16327.9,12088.5,4519.6,13948.7,5189.3,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 16:0-20:3|DAG 18:0-18:3|DAG 18:2-18:1
DAG 36:2,0.36ppm,638.572,DAG 18:1-18:1,POS,36,2,0,309983.8,368117.2,787080.4,716570.7,171611.8,0,0,0,0,0,0,0,0,0,0,0,0,229122.5,175582.5,529635,447599.2,30986.3,229122.5,175582.5,529635,447599.2,30986.3,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:1-18:1|DAG 18:0-18:2
DAG 36:1,0.41ppm,640.5877,DAG 18:1-18:0,POS,36,1,0,1227831.7,2676965.4,470474,367084.8,607524,0,0,0,0,0,0,0,0,0,0,0,0,-1.6,11000.4,-1.6,-1.6,12365.4,23129.5,24502.8,37318.9,30683.7,17165.4,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:1-18:0
DAG 36:0,4.43ppm,642.6059,DAG 18:0-18:0,POS,36,0,0,213610.3,357171.8,6890,6618.4,475660.6,0,0,0,0,0,0,0,0,0,0,0,0,106032.9,188384.8,51986.3,61266.2,101077.2,106032.9,188384.8,51986.3,61266.2,101077.2,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:0-18:0
DAG 38:6,-0.57ppm,658.5401,DAG 18:2-20:4,POS,38,6,0,18854,18929.6,293600.6,157449.8,2842.2,0,0,0,0,0,0,0,0,0,0,0,0,5781.3,4932.6,16548.5,11728.3,0,30160.2,30291.6,128852.6,100313.1,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:2-20:4
DAG 38:5,0.58ppm,660.5565,DAG 18:2-20:3,POS,38,5,0,34630.5,142149.8,233678.7,134436.2,38141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560.8,2904.7,0,10688.8,5606.2,28188.5,15890.3,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:2-20:3|DAG 18:1-20:4
DAG 38:4,0.09ppm,662.5719,DAG 18:1-20:3,POS,38,4,0,302903.3,452167,33067.8,86132.4,108500.9,0,0,0,0,0,0,0,0,0,0,0,0,5381,3310.2,4162,4026.1,0,15755.7,18012.1,33924,35948,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:1-20:3|DAG 18:0-20:4|DAG 20:2-18:2
DAG 40:7,5.24ppm,684.5597,DAG 18:1-22:6,POS,40,7,0,13527.4,32438.8,25089.9,11528.7,66005.2,0,0,0,0,0,0,0,0,0,0,0,0,3833.5,0,4842.8,3960.6,0,31681.4,27702.3,58317.3,42125,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:1-22:6
DAG 40:6,-0.59ppm,686.5714,DAG 22:5-18:1,POS,40,6,0,0,3862.1,8706.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9012.9,20699.8,19212.4,16251.8,0,0,0,5195,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 22:5-18:1
DAG 40:5,-0.42ppm,688.5872,DAG 18:1-22:4,POS,40,5,0,0,13861.8,0,0,43929.1,0,0,0,0,0,0,0,0,0,0,0,0,4137.3,5219.3,0,0,0,22372.1,16413.2,10043.9,10284.6,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:1-22:4
LPCO- 16:1,1.68ppm,480.3457,0,POS,16,1,0,30258,25920,57235.9,146507.2,60536.6,184.0734,22439.6,19994.3,30052,36618.7,8186.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPCO- 16:1,0
LPCO- 16:0,0.42ppm,482.3607,0,POS,16,0,0,511953.4,572461.4,918771.9,1260362.9,0,184.0734,148996.9,137177.6,343300.1,447674.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPCO- 16:0,0
LPCO- 18:3,-1.82ppm,504.3439,0,POS,18,3,0,25236.9,36985.6,163955.7,243231.7,0,184.0735,12654.5,9758.8,10759.1,7587.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPCO- 18:3,0
LPCO- 18:2,-0.22ppm,506.3604,0,POS,18,2,0,278207,258914.3,301231,303575.1,0,184.0735,24175.4,13801.8,28609.7,30458.6,3973.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPCO- 18:2,0
LPCO- 18:1,0.06ppm,508.3762,0,POS,18,1,0,184251.4,208086.1,517231.8,845684.6,0,184.0735,78683.3,80675.2,243827.6,330316.6,7365.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPCO- 18:1,0
LPCO- 18:0,0.35ppm,510.392,0,POS,18,0,0,121819.3,155044.6,125866.4,222805,0,184.0734,781237.7,746745.1,1288433.8,1556440.6,47689.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPCO- 18:0,0
LPCO- 20:4,-4.73ppm,530.358,0,POS,20,4,0,0,0,18594,49058.3,0,184.0734,12874.5,7759.3,15434.4,12113.2,2813.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPCO- 20:4,0
LPCO- 20:3,-4.30ppm,532.3739,0,POS,20,3,0,0,0,7087.3,6240.2,0,184.0735,19725.2,12108,13534.7,13452.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPCO- 20:3,0
LPC 14:0,0.19ppm,468.3086,0,POS,14,0,0,84420.1,114047,643521.2,841960.7,301372.2,184.0734,75033.8,67058.7,245226.3,308882.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPC 14:0,0
LPC 16:1,0.27ppm,494.3242,0,POS,16,1,0,1093767.4,1169696.7,5580413.7,7806877.5,0,184.0735,534546.3,485558.6,2369903,3285153.8,4134.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPC 16:1,0
LPC 16:0,0.57ppm,496.34,0,POS,16,0,0,99905654.3,98844641.1,224214043.8,284708063.6,0,184.0734,47066972.9,42138801.6,95622280.3,122975286.3,14222.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPC 16:0,0
LPC 18:3,-4.04ppm,518.322,0,POS,18,3,0,15701061.3,13816637.7,73679425.2,91819504.1,0,184.0734,170140.6,137114.1,497052.5,627908.9,16439.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPC 18:3,0
LPC 18:2,0.79ppm,520.3402,0,POS,18,2,0,15299020.6,16504392.8,84060144.6,117900741,0,184.0735,10556158.2,10721257.2,47911227.4,69557059.8,10026.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPC 18:2,0
LPC 18:1,0.35ppm,522.3556,0,POS,18,1,0,14750818.9,15991505,57694088.7,79878574.9,0,184.0735,8233805.7,8807380.4,30597736.7,40159124.4,14476.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPC 18:1,0
LPC 18:0,0.66ppm,524.3714,0,POS,18,0,0,92949174.5,83883635,133738162.1,154244973.5,0,184.0734,48661806.6,33250713.5,52125974.9,59025728.9,36054.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPC 18:0,0
LPC 20:4,-0.36ppm,544.3396,0,POS,20,4,0,11449252.7,10988302.1,83773222.9,102624461.2,0,184.0735,6926854.4,6039932.6,41741726.5,48291538.6,2867.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPC 20:4,0
LPC 20:3,-3.57ppm,546.3535,0,POS,20,3,0,15288226.7,12387821.5,46885654.2,54145557.9,0,184.0734,477730.4,678388,2941168.1,4186792.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPC 20:3,0
LPC 20:1,0.14ppm,550.3868,0,POS,20,1,0,540056.9,596918,1899266.2,2761888.6,0,184.0733,265903.5,325513.6,807275.1,1103506.9,1977.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPC 20:1,0
LPC 22:6,-0.01ppm,568.3398,0,POS,22,6,0,2677804.9,2657287.3,21754746.3,27079324.9,0,184.0735,1889964.6,1594773.5,11882435.6,14203413.1,5887.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPC 22:6,0
LPC 22:5,0.47ppm,570.3557,0,POS,22,5,0,161986.7,189214.4,2047486.7,2372547.7,0,184.0734,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPC 22:5,0
LPC 22:4,-1.32ppm,572.3703,0,POS,22,4,0,36085.9,52189.5,980899.4,1369981.7,0,184.0734,237066.1,175353.7,591817.6,648724.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,LPC 22:4,0
isPA 24:0,1.2,535.3412,isPA 12:0/12:0,NEG,24,0,0,3462208.5,4549286.1,5204216.7,4858887,3804065.7,152.9949,973176.3,1210960.6,1182124.2,803717.1,695505.1,0,0,0,0,0,0,2749652.1,3484089.2,3381536.7,2366995.4,1963327,2749652.1,3484089.2,3381536.7,2366995.4,1963327,0,0,0,0,0,0,0,0,0,0,0,PREC,none,isPA 12:0/12:0
isPAO- 24:0,1.2,535.3412,isPAO- 12:0/12:0,NEG,24,0,0,3462208.5,4549286.1,5204216.7,4858887,3804065.7,152.9949,973176.3,1210960.6,1182124.2,803717.1,695505.1,0,0,0,0,0,0,2749652.1,3484089.2,3381536.7,2366995.4,1963327,2749652.1,3484089.2,3381536.7,2366995.4,1963327,0,0,0,0,0,0,0,0,0,0,0,PREC,none,isPAO- 12:0/12:0
isPE 24:0,1.4,578.3835,isPE 12:0/12:0,NEG,24,0,0,4673632.4,3041692,3293964.4,3068548,7178305.2,196.0376,104716,83686.9,63425.1,38138.2,87870,0,0,0,0,0,0,5458044.1,3489165.2,3240832.5,2307489.8,5510464.8,5458044.1,3489165.2,3240832.5,2307489.8,5510464.8,0,0,0,0,0,0,0,0,0,0,0,PREC,none,isPE 12:0/12:0
isPEO- 24:0,1.4,578.3835,isPEO- 12:0/12:0,NEG,24,0,0,4673632.4,3041692,3293964.4,3068548,7178305.2,196.0376,104716,83686.9,63425.1,38138.2,87870,0,0,0,0,0,0,5458044.1,3489165.2,3240832.5,2307489.8,5510464.8,5458044.1,3489165.2,3240832.5,2307489.8,5510464.8,0,0,0,0,0,0,0,0,0,0,0,PREC,none,isPEO- 12:0/12:0
isPG 24:0,1.4,609.3782,isPG 12:0/12:0,NEG,24,0,0,6695354,4324584.2,4180292.7,4043037,8994586.4,152.995,480694.3,354021.8,245634.1,177146.3,384197.6,0,0,0,0,0,0,6166520.5,4105099,3234165.6,2383357.4,5432307.2,6166520.5,4105099,3234165.6,2383357.4,5432307.2,0,0,0,0,0,0,0,0,0,0,0,PREC,none,isPG 12:0/12:0
isPGO- 24:0,1.4,609.3782,isPGO- 12:0/12:0,NEG,24,0,0,6695354,4324584.2,4180292.7,4043037,8994586.4,152.995,480694.3,354021.8,245634.1,177146.3,384197.6,0,0,0,0,0,0,6166520.5,4105099,3234165.6,2383357.4,5432307.2,6166520.5,4105099,3234165.6,2383357.4,5432307.2,0,0,0,0,0,0,0,0,0,0,0,PREC,none,isPGO- 12:0/12:0
isPI 16:0,1.4,585.269,isPI 8:0/8:0,NEG,16,0,0,6999807.5,5392894.1,5459398.9,5285929.2,6968966.3,152.9949,475961.9,365839.6,265339.1,192438.3,238551.7,241.0117,967746.1,679783.8,538171,392594,518859.1,3376029.7,2366925.7,1892824.8,1371170.4,1780499.8,3376029.7,2366925.7,1892824.8,1371170.4,1780499.8,0,0,0,0,0,0,0,0,0,0,0,PREC,none,isPI 8:0/8:0
isPIO- 16:0,1.4,585.269,isPIO- 8:0/8:0,NEG,16,0,0,6999807.5,5392894.1,5459398.9,5285929.2,6968966.3,152.9949,475961.9,365839.6,265339.1,192438.3,238551.7,241.0117,967746.1,679783.8,538171,392594,518859.1,3376029.7,2366925.7,1892824.8,1371170.4,1780499.8,3376029.7,2366925.7,1892824.8,1371170.4,1780499.8,0,0,0,0,0,0,0,0,0,0,0,PREC,none,isPIO- 8:0/8:0
isPS 24:0,1.5,622.3735,isPS 12:0 / 12:0,NEG,24,0,0,4959986.5,4274582.7,4220089.9,4166176.3,6724724.4,0,1113580,897850.1,751709.1,564338.2,879631.1,0,0,0,0,0,0,3167821.5,2549650.1,2133246.3,1582245.7,2648904.4,3167821.5,2549650.1,2133246.3,1582245.7,2648904.4,87.0327,1155972.1,934652.4,770985.2,590698,968883.2,0,0,0,0,0,PREC,none,isPS 12:0 / 12:0
isPSO- 24:0,1.5,622.3735,isPSO- 12:0 / 12:0,NEG,24,0,0,4959986.5,4274582.7,4220089.9,4166176.3,6724724.4,0,1113580,897850.1,751709.1,564338.2,879631.1,0,0,0,0,0,0,3167821.5,2549650.1,2133246.3,1582245.7,2648904.4,3167821.5,2549650.1,2133246.3,1582245.7,2648904.4,87.0327,1155972.1,934652.4,770985.2,590698,968883.2,0,0,0,0,0,PREC,none,isPSO- 12:0 / 12:0
isLPA 17:0,1.7,423.2525,isLPA 17:0,NEG,17,0,0,1024742.3,3694318.8,4110496.1,3922300.2,2184145,152.9949,3024483.4,4574583.8,3661032.1,2910231.9,1519745.1,0,0,0,0,0,0,64792.9,104475,83118.2,68170.8,33331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,isLPA 17:0
isLPAO- 17:0,1.7,423.2525,isLPAO- 17:0,NEG,17,0,0,1024742.3,3694318.8,4110496.1,3922300.2,2184145,152.9949,3024483.4,4574583.8,3661032.1,2910231.9,1519745.1,0,0,0,0,0,0,64792.9,104475,83118.2,68170.8,33331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,isLPAO- 17:0
isLPE 13:0,1.6,410.232,isLPE 13:0,NEG,13,0,0,3265281.6,5029218.1,5575079.7,5023070.2,9700166.6,196.0374,810872.8,566372.8,457665.2,299205.7,553096.5,0,0,0,0,0,0,9637012.5,6571223.4,5231451.8,3672200.9,6540357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,isLPE 13:0
isLPEO- 13:0,1.6,410.232,isLPEO- 13:0,NEG,13,0,0,3265281.6,5029218.1,5575079.7,5023070.2,9700166.6,196.0374,810872.8,566372.8,457665.2,299205.7,553096.5,0,0,0,0,0,0,9637012.5,6571223.4,5231451.8,3672200.9,6540357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,isLPEO- 13:0
isLPG 17:1,1.7,495.2737,isLPG 17:1,NEG,17,1,0,4133935.3,6089558.8,5638195.4,5147164.8,9190685.5,0,1691342.7,1038590.4,734524.9,546712.1,939324.2,0,0,0,0,0,0,8196480.7,5181519.6,3499739.3,2681132.5,4638420.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,isLPG 17:1
isLPGO- 17:1,1.7,495.2737,isLPGO- 17:1,NEG,17,1,0,4133935.3,6089558.8,5638195.4,5147164.8,9190685.5,0,1691342.7,1038590.4,734524.9,546712.1,939324.2,0,0,0,0,0,0,8196480.7,5181519.6,3499739.3,2681132.5,4638420.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,isLPGO- 17:1
isLPI 13:0,1.7,529.2428,isLPI 13:0,NEG,13,0,0,2470863.6,3972072.3,3800485.5,3239428.7,5271401.3,152.9949,1335361.5,1032631.9,706979.2,510605.8,808015.6,241.0117,787288.5,629611.9,430992,322580.9,481646.3,1969497.3,1558173.8,1036355.1,778640.3,1151817.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,isLPI 13:0
isLPIO- 13:0,1.7,529.2428,isLPIO- 13:0,NEG,13,0,0,2470863.6,3972072.3,3800485.5,3239428.7,5271401.3,152.9949,1335361.5,1032631.9,706979.2,510605.8,808015.6,241.0117,787288.5,629611.9,430992,322580.9,481646.3,1969497.3,1558173.8,1036355.1,778640.3,1151817.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,isLPIO- 13:0
isLPS 17:1,1.5,508.2688,isLPS 17:1,NEG,17,1,0,1660285.6,3128717.7,3197312.7,2888762.3,4330667.6,0,3639942.3,3535673.3,2566408.4,2003297.3,2713976,0,0,0,0,0,0,86350.9,86931.6,56896.8,50209.4,65721.5,0,0,0,0,0,87.0326,1552831.1,1522860.5,1104591.5,837431.7,1135778.4,0,0,0,0,0,PREC,none,isLPS 17:1
isLPSO- 17:1,1.5,508.2688,isLPSO- 17:1,NEG,17,1,0,1660285.6,3128717.7,3197312.7,2888762.3,4330667.6,0,3639942.3,3535673.3,2566408.4,2003297.3,2713976,0,0,0,0,0,0,86350.9,86931.6,56896.8,50209.4,65721.5,0,0,0,0,0,87.0326,1552831.1,1522860.5,1104591.5,837431.7,1135778.4,0,0,0,0,0,PREC,none,isLPSO- 17:1
isCE 15:0,-0.07ppm,635.6466,0,POS,15,0,0,3302604.7,2919669.1,2148665.2,984475.6,7454085.1,376.3958,1147173.6,1114891.8,687598.3,440639.3,3143701.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0
